"광주광역시","부동산업 및 임대업",16240,10983,3858,1216,183,10953,7397,2684,841,31,5287,3586,1174,375,152
"광주광역시","전문, 과학 및 기술 서비스업",21825,17291,2144,2266,124,14672,10969,1708,1978,17,7153,6322,436,288,107
"광주광역시","사업시설관리 및 사업지원 서비스업",23901,20652,1914,1044,291,14462,12069,1556,787,50,9439,8583,358,257,241
"광주광역시","공공행정, 국방 및 사회보장 행정",30693,30693,,,,20420,20420,,,,10273,10273,,,
"광주광역시","교육 서비스업",62151,53669,5399,2884,199,23215,19936,1819,1428,32,38936,33733,3580,1456,167
"광주광역시","보건업 및 사회복지 서비스업",60130,55479,531,4036,84,13616,10905,213,2477,21,46514,44574,318,1559,63
"광주광역시","예술, 스포츠 및 여가관련 서비스업",10026,6203,2552,922,349,5492,3216,1498,666,112,4534,2987,1054,256,237
"광주광역시","협회 및 단체, 수리 및 기타 개인 서비스업",32215,19377,9328,2477,1033,18117,11285,5076,1615,141,14098,8092,4252,862,892
"광주광역시","가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동",2348,1239,191,53,865,137,76,5,,56,2211,1163,186,53,809
"대전광역시","계",686900,527264,96263,45118,18255,403407,304041,63838,31865,3663,283493,223223,32425,13253,14592
"대전광역시","농업, 임업 및 어업",8069,889,5021,279,1880,4763,587,3693,238,245,3306,302,1328,41,1635
"대전광역시","광업",257,222,27,8,,214,179,27,8,,43,43,,,
"대전광역시","제조업",86246,73025,6458,4943,1820,63669,54098,4949,4244,378,22577,18927,1509,699,1442
"대전광역시","전기, 가스, 증기 및 수도사업",4979,4838,57,61,23,4218,4107,48,50,13,761,731,9,11,10
"대전광역시","하수 · 폐기물 처리, 원료재생 및 환경복원업",2345,2028,122,159,36,1892,1643,113,122,14,453,385,9,37,22
"대전광역시","건설업",49495,36909,7925,3908,753,44882,33483,7668,3568,163,4613,3426,257,340,590
"대전광역시","도매 및 소매업",96632,56554,24690,10227,5161,53492,29594,15260,7609,1029,43140,26960,9430,2618,4132
"대전광역시","운수업",34345,21363,11585,1149,248,31056,18572,11350,1054,80,3289,2791,235,95,168
"대전광역시","숙박 및 음식점업",58600,35381,10355,8315,4549,20924,10871,4722,4222,1109,37676,24510,5633,4093,3440
"대전광역시","출판, 영상, 방송통신 및 정보서비스업",19535,17789,1044,628,74,13487,12129,802,555,1,6048,5660,242,73,73
"대전광역시","금융 및 보험업",25818,22753,2315,688,62,12128,10647,1063,409,9,13690,12106,1252,279,53
"대전광역시","부동산업 및 임대업",19369,13590,4036,1463,280,13205,9425,2606,1135,39,6164,4165,1430,328,241
"대전광역시","전문, 과학 및 기술 서비스업",46735,42030,2205,2242,258,34352,30474,1761,2057,60,12383,11556,444,185,198
"대전광역시","사업시설관리 및 사업지원 서비스업",33038,29820,1744,1171,303,19589,17258,1343,901,87,13449,12562,401,270,216
"대전광역시","공공행정, 국방 및 사회보장 행정",37304,37297,1,6,,25394,25388,,6,,11910,11909,1,,
"대전광역시","교육 서비스업",63952,55412,5950,2380,210,24715,21486,2003,1137,89,39237,33926,3947,1243,121
"대전광역시","보건업 및 사회복지 서비스업",54292,49407,558,4250,77,11697,8933,196,2547,21,42595,40474,362,1703,56
"대전광역시","예술, 스포츠 및 여가관련 서비스업",10063,6349,2578,861,275,5640,3594,1392,590,64,4423,2755,1186,271,211
